title,jobLink
"Innovation and Design Engineer, Worldwide Design and Engineering",https://www.amazon.jobs/en/jobs/3182071/innovation-and-design-engineer-worldwide-design-and-engineering
"Design Director, Haul",https://www.amazon.jobs/en/jobs/3180002/design-director-haul
"Sr. Product Design Engineer , PD Hardware",https://www.amazon.jobs/en/jobs/2956087/sr-product-design-engineer-pd-hardware-hw-development
"ASIC Design Engineer II, Annapurna Labs",https://www.amazon.jobs/en/jobs/3182043/asic-design-engineer-ii-annapurna-labs-cloud-scale-machine-learning-acceleration
Sr. Software Development Engineer.,https://www.amazon.jobs/en/jobs/3182006/sr-software-development-engineer-tech-brand-measurement-measurement-ad-tech-and-data-science-mads
"Sr. Software Development Engineer , Amazon Music, Community and Fandom",https://www.amazon.jobs/en/jobs/3182011/sr-software-development-engineer-ios-amazon-music-community-and-fandom
"Sr Tech Instructional Designer, NACF Central Ops Learning",https://www.amazon.jobs/en/jobs/3181992/sr-tech-instructional-designer-nacf-central-ops-learning
"Technical Instructional Designer, NACF Central Ops",https://www.amazon.jobs/en/jobs/3181977/technical-instructional-designer-nacf-central-ops
"Business Intelligence Engineer, Amazon Music, Amazon Music",https://www.amazon.jobs/en/jobs/3181976/business-intelligence-engineer-amazon-music-amazon-music-disco
"ECAD Application Development Engineer, Design Technologies",https://www.amazon.jobs/en/jobs/3181878/ecad-application-development-engineer-design-technologies
"Senior Manager, Marketing Programs , Amazon Music Japan",https://www.amazon.jobs/en/jobs/3181690/senior-manager-marketing-programs-amazon-music-japan
"Executive Assistant, Amazon Music",https://www.amazon.jobs/en/jobs/3181624/executive-assistant-amazon-music-global-growth-marketing
"Senior UX Designer, Amazon Reach",https://www.amazon.jobs/en/jobs/3173514/senior-ux-designer-amazon-reach
"Applied Scientist, Alexa Sensitive Content Intelligence",https://www.amazon.jobs/en/jobs/3125154/applied-scientist-alexa-sensitive-content-intelligence-asci
"Industrial Design Engineer, GES NA Ops Engineering",https://www.amazon.jobs/en/jobs/3177587/industrial-design-engineer-ges-na-ops-engineering
"Sr. Construction Manager, GEMS NACF Design and Construction",https://www.amazon.jobs/en/jobs/3160488/sr-construction-manager-gems-nacf-design-and-construction
"Innovation and Design Engineer, Worldwide Design Engineering",https://www.amazon.jobs/en/jobs/3181362/innovation-and-design-engineer-worldwide-design-engineering
"Sr. UX Manager Amazon Delivery, ADX Last Mile Delivery Design",https://www.amazon.jobs/en/jobs/3149957/sr-ux-manager-amazon-delivery-adx-last-mile-delivery-design
"Senior Design Automation Engineer, Software, Center for Quantum Computing",https://www.amazon.jobs/en/jobs/3170797/senior-design-automation-engineer-software-center-for-quantum-computing
"QA Associate , Amazon Music Creative Production",https://www.amazon.jobs/en/jobs/3180261/qa-associate-seasonal-amazon-music-creative-production
"Manager Industrial Engineering, Last Mile Design Engineering",https://www.amazon.jobs/en/jobs/3179299/manager-industrial-engineering-last-mile-design-engineering
"Sr. Designer, Device Brand Studio",https://www.amazon.jobs/en/jobs/2994922/sr-designer-device-brand-studio
"Brand Designer II, Device Brand Studio",https://www.amazon.jobs/en/jobs/3175934/brand-designer-ii-device-brand-studio
"Sr. Brand Designer III, Device Brand Studio",https://www.amazon.jobs/en/jobs/3175936/sr-brand-designer-iii-device-brand-studio
"Projects Control Manager, Global Design & Construction, Workplace Design & Construction",https://www.amazon.jobs/en/jobs/3180906/projects-control-manager-global-design-construction-workplace-design-construction-global-real-estate-facilities-gref
"Creative Director, Copy, GSS Creative Ops",https://www.amazon.jobs/en/jobs/3123718/creative-director-copy-gss-creative-ops
"Construction Manager, Design and Construction, UK&I Design and Construction",https://www.amazon.jobs/en/jobs/3180741/construction-manager-design-and-construction-uk-i-design-and-construction
"Content Acquisition Manager, PVI CAM & Partnerships",https://www.amazon.jobs/en/jobs/3180763/content-acquisition-manager-pvi-cam-partnerships
"Capacity Design Engineer, NCD",https://www.amazon.jobs/en/jobs/3168903/capacity-design-engineer-ncd
"Visual Designer, Brand Innovation Lab",https://www.amazon.jobs/en/jobs/3168613/visual-designer-brand-innovation-lab
"Visual Designer, Brand Innovation Lab",https://www.amazon.jobs/en/jobs/3159938/visual-designer-brand-innovation-lab
Software Development Manager,https://www.amazon.jobs/en/jobs/3146689/software-development-manager-iii-ads-brand-safety-and-suitability
UX Researcher III,https://www.amazon.jobs/en/jobs/3178292/ux-researcher-iii-amz13522-8
"Mechanical Engineering Manager , DC Design Engineering",https://www.amazon.jobs/en/jobs/3180328/mechanical-engineering-manager-central-dc-design-engineering
"Senior UX Designer, Alexa Enterprise and Emerging Design",https://www.amazon.jobs/en/jobs/3180240/senior-ux-designer-alexa-enterprise-and-emerging-design
"Senior Creative Strategist , Twitch Brand Partnership Studio",https://www.amazon.jobs/en/jobs/3180236/senior-creative-strategist-german-market-twitch-brand-partnership-studio-bps
SDE,https://www.amazon.jobs/en/jobs/3180184/sde-ii-amazon-music
"Operations Designer, International Operations Design Team",https://www.amazon.jobs/en/jobs/3180107/operations-designer-international-operations-design-team
"Design Manager, International Operations Design Team",https://www.amazon.jobs/en/jobs/3180102/design-manager-international-operations-design-team
Learning Experience Designer,https://www.amazon.jobs/en/jobs/3180078/learning-experience-designer-quality-standards-governance-lead
"Applied Scientist, Prime Video",https://www.amazon.jobs/en/jobs/3180009/applied-scientist-prime-video-content-generation
"Business Affairs Specialist, Amazon Music",https://www.amazon.jobs/en/jobs/3179020/business-affairs-specialist-amazon-music
"Sr. Solutions Architect, Content & App Partner Engagement",https://www.amazon.jobs/en/jobs/3179974/sr-solutions-architect-content-app-partner-engagement
"Senior Business Development Manager, CAPE",https://www.amazon.jobs/en/jobs/3179972/senior-business-development-manager-cape-content-apps-partner-engagement-team
"Program manager, Contents & App Partner Engagement, CAPE",https://www.amazon.jobs/en/jobs/3179975/program-manager-contents-app-partner-engagement-cape-content-apps-partner-engagement-team
"Principal UX Design Researcher, Amazon Industrial Robotics",https://www.amazon.jobs/en/jobs/3147766/principal-ux-design-researcher-amazon-industrial-robotics
"Paid Media Manager, Brand Media, Amazon Music",https://www.amazon.jobs/en/jobs/3179935/paid-media-manager-brand-media-amazon-music
"Senior UX Designer, International Seller Services",https://www.amazon.jobs/en/jobs/3139793/senior-ux-designer-international-seller-services
"Music Business Affairs Executive, Amazon MGM Studios",https://www.amazon.jobs/en/jobs/3123308/music-business-affairs-executive-amazon-mgm-studios
"Director, Brand Protection, POE",https://www.amazon.jobs/en/jobs/3179440/director-brand-protection-poe-i-o
"Sr. Construction Manager, GEMS Design and Construction",https://www.amazon.jobs/en/jobs/3143717/sr-construction-manager-gems-design-and-construction
"Product Compliance Manager, Amazon Private Brand",https://www.amazon.jobs/en/jobs/3179344/product-compliance-manager-amazon-private-brand
"Construction Manager, Design and Construction",https://www.amazon.jobs/en/jobs/3128965/construction-manager-design-and-construction
"Industrial Design Engineer, GES NA Ops Engineering",https://www.amazon.jobs/en/jobs/3177583/industrial-design-engineer-ges-na-ops-engineering
"Learning Experience Designer, SSD OpX Learning",https://www.amazon.jobs/en/jobs/3130144/learning-experience-designer-ssd-opx-learning
"Construction Manager , NACF Design and Construction",https://www.amazon.jobs/en/jobs/3175880/construction-manager-nacf-design-and-construction
"Design Engineer, AMXL Long Term Planning , Ops Engineering",https://www.amazon.jobs/en/jobs/3138942/design-engineer-amxl-long-term-planning-ops-engineering
Principal Worldwide Visual Computing GTM Specialist,https://www.amazon.jobs/en/jobs/3179305/principal-worldwide-visual-computing-gtm-specialist-deadline-cloud
"Industrial Design Engineer, GES NA Ops Engineering",https://www.amazon.jobs/en/jobs/3177584/industrial-design-engineer-ges-na-ops-engineering
Sr. Physical Design Engineer,https://www.amazon.jobs/en/jobs/3160898/sr-physical-design-engineer
"Senior Design Innovation Engineer, AMZL Engineering Innovation",https://www.amazon.jobs/en/jobs/3179241/senior-design-innovation-engineer-amzl-engineering-innovation
"UX Designer, Whole Foods/Grocery/WWGS",https://www.amazon.jobs/en/jobs/3179235/ux-designer-whole-foods-grocery-wwgs
"Software Development Engineer, Brand Measurement",https://www.amazon.jobs/en/jobs/3179172/software-development-engineer-brand-measurement
Software Development Engineer,https://www.amazon.jobs/en/jobs/3179173/software-development-engineer-big-data-brand-metrics-and-benchmarks
"Retail Vendor Manager, Physical Music and Music Merch",https://www.amazon.jobs/en/jobs/3179018/retail-vendor-manager-physical-music-and-music-merch
"Product Marketing Manager, Promotions & Acquisition, Amazon Music",https://www.amazon.jobs/en/jobs/3179132/product-marketing-manager-promotions-acquisition-amazon-music
"Product Marketing Manager, Promotions & Acquisition, Amazon Music",https://www.amazon.jobs/en/jobs/3179131/product-marketing-manager-promotions-acquisition-amazon-music
"Software Development Manager, Amazon Music Artificial Intelligence & Personalization",https://www.amazon.jobs/en/jobs/3179046/software-development-manager-amazon-music-artificial-intelligence-personalization
"Program Mgr Design & Artwork, Worldwide Grocery Stores Private Brands",https://www.amazon.jobs/en/jobs/3179037/program-mgr-design-artwork-worldwide-grocery-stores-private-brands
"Applied Scientist, Prime Video",https://www.amazon.jobs/en/jobs/3111928/applied-scientist-prime-video-content-understanding-localization-enrichment-team
"PR Specialist, India, Amazon Music",https://www.amazon.jobs/en/jobs/3123214/pr-specialist-india-amazon-music
"Technical Writer, Amazon Leo Security Productivity Infrastructure and Services",https://www.amazon.jobs/en/jobs/3177107/technical-writer-amazon-leo-security-productivity-infrastructure-and-services
"Content Security Specialist, Amazon Content Security",https://www.amazon.jobs/en/jobs/3178786/content-security-specialist-amazon-content-security
"Software Development Manager, Prime Video Content Localization and Accessibility",https://www.amazon.jobs/en/jobs/3103262/software-development-manager-prime-video-content-localization-and-accessibility
"Graduate Brand Analyst, Amazon Vendor Services",https://www.amazon.jobs/en/jobs/3178509/graduate-brand-analyst-amazon-vendor-services
"Sr. ICT Design Engineer, JWO Professional Services, ICT Design Team",https://www.amazon.jobs/en/jobs/3138270/sr-ict-design-engineer-jwo-professional-services-ict-design-team
"Design Engineer, North America AMZL Design Engineering",https://www.amazon.jobs/en/jobs/3152931/design-engineer-north-america-amzl-design-engineering
"Design Engineer, Urban Fulfilment",https://www.amazon.jobs/en/jobs/3162638/design-engineer-urban-fulfilment
Tech Writer,https://www.amazon.jobs/en/jobs/3177878/tech-writer-tech-iii-amz16113-5
"Capacity Design Engineer, NCD",https://www.amazon.jobs/en/jobs/3168896/capacity-design-engineer-ncd
"Senior Social Media Manager, Fire TV Brand & Integrated Marketing",https://www.amazon.jobs/en/jobs/3148853/senior-social-media-manager-fire-tv-brand-integrated-marketing
"Network Design Program Manager, BR Transportation",https://www.amazon.jobs/en/jobs/3178028/network-design-program-manager-br-transportation
"Mechanical Project Engineer, Project Execution, Design Engineering Quality",https://www.amazon.jobs/en/jobs/3005418/mechanical-project-engineer-project-execution-design-engineering-quality
"Software Dev Engineer II, Technical Content Experience  Engineering",https://www.amazon.jobs/en/jobs/3177946/software-dev-engineer-ii-technical-content-experience-tcx-engineering
"Senior Solutions Manager, Twitch Brand Partnership Studio",https://www.amazon.jobs/en/jobs/3177809/senior-solutions-manager-twitch-brand-partnership-studio-bps
Senior UX Researcher,https://www.amazon.jobs/en/jobs/3177793/senior-ux-researcher
"Innovation and Design Engineer, Worldwide Design Engineering",https://www.amazon.jobs/en/jobs/3177428/innovation-and-design-engineer-worldwide-design-engineering
"Sr. SDE, MLA hardware/software co",https://www.amazon.jobs/en/jobs/2925690/sr-sde-mla-hardware-software-co-design-annapurna-labs-machine-learning-acceleration
"Sr. Physical Design Methodology Engineer, Annapurna Labs",https://www.amazon.jobs/en/jobs/3042960/sr-physical-design-methodology-engineer-annapurna-labs
WFS,https://www.amazon.jobs/en/jobs/3177273/wfs-accs-content-manager-workforce-staffing-global-content-team-candidate-services
"Senior Learning Experience Designer, GOLD Learning Design & Development",https://www.amazon.jobs/en/jobs/3120819/senior-learning-experience-designer-gold-learning-design-development
"Senior Program Manager, Ops & Strategy, Amazon Music Product & Technology",https://www.amazon.jobs/en/jobs/3176990/senior-program-manager-ops-strategy-amazon-music-product-technology
Sr. SDE C/C++ Hardware/Software Co,https://www.amazon.jobs/en/jobs/3041727/sr-sde-c-c-hardware-software-co-design-machine-learning-acceleration-systems
C/C++ Hardware / Software Co,https://www.amazon.jobs/en/jobs/3133286/c-c-hardware-software-co-design-sde-machine-learning-acceleration-systems
"Videographer, éShop Content Services",https://www.amazon.jobs/en/jobs/3176918/videographer-eshop-content-services
"Executive Assistant, Prime Video User Experience Design",https://www.amazon.jobs/en/jobs/3176930/executive-assistant-prime-video-user-experience-design
"Event Producer, Prime Video",https://www.amazon.jobs/en/jobs/3176851/event-producer-prime-video
"Senior Applied Scientist , Books Content Experience",https://www.amazon.jobs/en/jobs/3176805/senior-applied-scientist-books-content-experience
SBS,https://www.amazon.jobs/en/jobs/3174546/sbs-assistant-brand-manager-in-pc
Brand Specialist,https://www.amazon.jobs/en/jobs/3176587/brand-specialist
Industrial Designer Co,https://www.amazon.jobs/en/jobs/3176568/industrial-designer-co-op
"Sr. Event Content Strategist, ADX Events and Creative",https://www.amazon.jobs/en/jobs/3176551/sr-event-content-strategist-adx-events-and-creative
"Senior Design Innovation Engineer, AMZL Engineering Innovation",https://www.amazon.jobs/en/jobs/3176333/senior-design-innovation-engineer-amzl-engineering-innovation
"Innovation and Design Engineer, World Wide Design Engineering",https://www.amazon.jobs/en/jobs/3174013/innovation-and-design-engineer-world-wide-design-engineering-wwde
"Innovation and Design Engineer, Worldwide Design Engineering",https://www.amazon.jobs/en/jobs/3176142/innovation-and-design-engineer-worldwide-design-engineering
"Sr. Innovation and Design Engineer, Worldwide Design and Engineering",https://www.amazon.jobs/en/jobs/3176139/sr-innovation-and-design-engineer-worldwide-design-and-engineering
"Sr. Innovation and Design Engineer, Worldwide Design and Engineering",https://www.amazon.jobs/en/jobs/3169672/sr-innovation-and-design-engineer-worldwide-design-and-engineering
"Sr Innovation and Design Engineer, Worldwide Design and Engineering",https://www.amazon.jobs/en/jobs/3176153/sr-innovation-and-design-engineer-worldwide-design-and-engineering
GREF Senior Global Engineering Manager,https://www.amazon.jobs/en/jobs/3123018/gref-senior-global-engineering-manager-mechanical-bms-gref-workplace-design-construction
"Brand Specialist Consumables Retail, AVS MX CO team",https://www.amazon.jobs/en/jobs/3176040/brand-specialist-consumables-retail-avs-mx-co-team
"Sales Account Manager, Fashion, Sales, Advertising, & Account Management",https://www.amazon.jobs/en/jobs/3175837/sales-account-manager-fashion-sales-advertising-account-management
"Senior Packaging Designer, Packaging Innovation, Amazon Robotics, Packaging Design & Innovation",https://www.amazon.jobs/en/jobs/3163504/senior-packaging-designer-packaging-innovation-amazon-robotics-packaging-design-innovation
"Product Design Engineer – Customer Terminals, Amazon Leo",https://www.amazon.jobs/en/jobs/3138213/product-design-engineer-customer-terminals-amazon-leo
"Product Design Engineer – Customer Terminals, Amazon Leo",https://www.amazon.jobs/en/jobs/3138219/product-design-engineer-customer-terminals-amazon-leo
"Electrical Design & Verification Engineer , Leo Optical ISL Development",https://www.amazon.jobs/en/jobs/3175014/electrical-design-verification-engineer-dve-leo-optical-isl-development
"Sr Product Design Eng – CT, Amazon Leo",https://www.amazon.jobs/en/jobs/3124584/sr-product-design-eng-ct-amazon-leo
"Sr Business Development Manager, Amazon Fashion & Fitness",https://www.amazon.jobs/en/jobs/3175393/sr-business-development-manager-amazon-fashion-fitness
Industrial Designer II,https://www.amazon.jobs/en/jobs/3173878/industrial-designer-ii-amz18027-5
"Senior Creative Producer, Brand Partnership Studio",https://www.amazon.jobs/en/jobs/3175280/senior-creative-producer-brand-partnership-studio
"UX Designer / Art Director , Amazon Ads Brand Innovation Lab",https://www.amazon.jobs/en/jobs/3175224/ux-designer-art-director-amazon-ads-brand-innovation-lab
"Influencer Relations Manager, Brand Partnership Studio",https://www.amazon.jobs/en/jobs/3175228/influencer-relations-manager-brand-partnership-studio
"Sr. Product Marketing Manager, Amazon Music",https://www.amazon.jobs/en/jobs/3175036/sr-product-marketing-manager-amazon-music
"Sales Account Manager, Fashion, Sales, Advertising, & Account Management",https://www.amazon.jobs/en/jobs/3175151/sales-account-manager-fashion-sales-advertising-account-management
"Sr. Product Design –Terminals, Amazon Leo",https://www.amazon.jobs/en/jobs/3138208/sr-product-design-terminals-amazon-leo
"Sr. Product Design –Terminals, Amazon Leo",https://www.amazon.jobs/en/jobs/3138251/sr-product-design-terminals-amazon-leo
"Product Design Engineer – Customer Terminals, Amazon Leo",https://www.amazon.jobs/en/jobs/3138218/product-design-engineer-customer-terminals-amazon-leo
"Principal User Experience Designer, Amazon Rufus",https://www.amazon.jobs/en/jobs/3175092/principal-user-experience-designer-amazon-rufus
"Software Development Engineer, Music Metrics & Data Platform",https://www.amazon.jobs/en/jobs/3175027/software-development-engineer-music-metrics-data-platform
"Visual Designer, Visual Design",https://www.amazon.jobs/en/jobs/3173145/visual-designer-visual-design
"Applied Scientist II, Alexa Sensitive Content Intelligence",https://www.amazon.jobs/en/jobs/3174872/applied-scientist-ii-alexa-sensitive-content-intelligence-asci
"Chip Design Student, Graviton Server",https://www.amazon.jobs/en/jobs/3161489/chip-design-student-graviton-server
"PC Brand Specialist, Amazon Vendor Services",https://www.amazon.jobs/en/jobs/3059340/pc-brand-specialist-amazon-vendor-services
"Senior RTL Design Engineer, Hardware Compute Group",https://www.amazon.jobs/en/jobs/3082253/senior-rtl-design-engineer-hardware-compute-group
Sr. Microwave Hardware Design Engineer,https://www.amazon.jobs/en/jobs/3174439/sr-microwave-hardware-design-engineer
"Content Strategy Manager, Amazon MGM Studios Original Movies",https://www.amazon.jobs/en/jobs/3146214/content-strategy-manager-amazon-mgm-studios-original-movies
"Sr. Accountant, Content",https://www.amazon.jobs/en/jobs/3173977/sr-accountant-content
"Sr. ASIC Design Engineer, Amazon Leo",https://www.amazon.jobs/en/jobs/3163609/sr-asic-design-engineer-amazon-leo
"Founding Design Engineer, AI Capability Development, Education Labs",https://job-boards.greenhouse.io/anthropic/jobs/5097186008
Certification Content and Systems Architect,https://job-boards.greenhouse.io/anthropic/jobs/5097348008
Training Content and Systems Architect,https://job-boards.greenhouse.io/anthropic/jobs/5097351008
"Software Engineer, UI PlatformSan Francisco, CA",https://job-boards.greenhouse.io/anthropic/jobs/4673416008
"Engineering Manager, UI Claude Consumer ProductsSan Francisco, CA",https://job-boards.greenhouse.io/anthropic/jobs/5117296008
"Engineering Manager, UI PlatformNew York City, NY; San Francisco, CA; Seattle, WAApply",https://job-boards.greenhouse.io/anthropic/jobs/5117311008
Marketing Events Content Manager,https://job-boards.greenhouse.io/anthropic/jobs/5100613008
"Video Producer, Product LaunchesSan Francisco, CAApply",https://job-boards.greenhouse.io/anthropic/jobs/5114848008
"Design Engineer, Web",https://job-boards.greenhouse.io/anthropic/jobs/5116525008
Presentation Design Lead,https://job-boards.greenhouse.io/anthropic/jobs/5116754008
"Copy and Content Lead, Launches",https://job-boards.greenhouse.io/anthropic/jobs/5116758008
Event Designer,https://job-boards.greenhouse.io/anthropic/jobs/5117705008
"Head of Comms, Brand, & Marketing Recruiting",https://job-boards.greenhouse.io/anthropic/jobs/5122096008
Product and design,https://www.atlassian.com/company/careers/all-jobs?team=Design%2CProduct+Management&location=&search=
Product and design,https://www.atlassian.com/zh/company/careers/all-jobs?team=Design%2CProduct+Management&location=&search=
Product and design,https://www.atlassian.com/de/company/careers/all-jobs?team=Design%2CProduct+Management&location=&search=
Designer,https://job-boards.greenhouse.io/dept/jobs/7396844
Senior Copywriter,https://job-boards.greenhouse.io/dept/jobs/6582118
"Designers Please note, this is a talent pool position, not a live role. If you would like to be considered for any future Design...",https://job-boards.greenhouse.io/dept/jobs/7231030
"Principal, Visual Design",https://job-boards.greenhouse.io/dept/jobs/7489600
"Director, Motion Design",https://job-boards.greenhouse.io/dept/jobs/7411983
"Principal, Studio Artist",https://job-boards.greenhouse.io/dept/jobs/7544944
"Principal, Motion Design",https://job-boards.greenhouse.io/dept/jobs/7436250
"Principal, Product Design",https://job-boards.greenhouse.io/dept/jobs/7490272
"Senior, Product Design",https://job-boards.greenhouse.io/dept/jobs/7490283
"Senior, Visual Design",https://job-boards.greenhouse.io/dept/jobs/7488603
UX Designer,https://job-boards.greenhouse.io/dept/jobs/7366713
UX Researcher,https://job-boards.greenhouse.io/dept/jobs/7530075
Senior UX/UI Designer / Visual Designer,https://job-boards.greenhouse.io/dept/jobs/7006503
Junior Visual Designer,https://www.baunfire.com/careers/c2c4f597-a3d9-4478-a358-fc6057e6345e/
Design,https://www.befreaky.co/careers/protected
Design,https://www.befreaky.co/careers/detail/liverpool-fc-design-system
Design,https://www.befreaky.co/career/protected
Design,https://www.befreaky.co/career/detail/liverpool-fc-design-system
Freelance Designer,https://www.brucemaudesign.com/careers/freelance-designer
Freelance Writer,https://www.brucemaudesign.com/careers/freelance-writer
Video Editor: K,https://job-boards.greenhouse.io/buzzfeed/jobs/7530481?gh_jid=7530481
"Video Editor, Cocoa Butter (Project",https://job-boards.greenhouse.io/buzzfeed/jobs/7621915?gh_jid=7621915
Regional Freelance Editor,https://www.crain.com/jobs/regional-freelance-editor-austin-2/
Regional Freelance Editor – Philadelphia,https://www.crain.com/jobs/regional-freelance-editor-philadelphia-2/
Regional Freelance Editor,https://www.crain.com/jobs/regional-freelance-editor-raleigh-durham-2/
Associate Editor,https://www.crain.com/jobs/associate-editor-2/
Regional Freelance Editor,https://www.crain.com/jobs/regional-freelance-editor-sacramento-2/
"Associate Editor, Personal Finance",https://www.crain.com/jobs/associate-editor-personal-finance/
Graphic Designer,https://www.crain.com/jobs/graphic-designer-2/
"Associate Director, Content Strategy",https://www.digitas.com/en-us/careers/133807-0-associate-director-content-strategy
"Associate Director, Experience Design",https://www.digitas.com/en-us/careers/133804-0-associate-director-experience-design
"Associate Director, Content Strategy",https://www.digitas.com/en-us/careers/125496-0-associate-director-content-strategy
"Associate Director, UX Content Strategy",https://www.digitas.com/en-us/careers/140338-0-associate-director-ux-content-strategy-contract
Senior Experience Designer,https://www.digitas.com/en-us/careers/140340-0-senior-experience-designer-contract
"Associate Director, Product Design",https://www.digitas.com/en-us/careers/140339-0-associate-director-product-design-contract
"Associate Director, Content Strategy",https://www.digitas.com/en-us/careers/133807-919781-associate-director-content-strategy
"Associate Director, Experience Design",https://www.digitas.com/en-us/careers/133804-919331-associate-director-experience-design
"Vice President Group Director, Content Creator",https://www.digitas.com/en-us/careers/141740-0-vice-president-group-director-content-creator
"Associate Director, Content Strategy",https://www.digitas.com/en-us/careers/133807-919780-associate-director-content-strategy
"Associate Director, Experience Design",https://www.digitas.com/en-us/careers/133804-919332-associate-director-experience-design
"Vice President Group Director, Brand Strategy",https://www.digitas.com/en-us/careers/131233-0-vice-president-group-director-brand-strategy
in design management,https://www.domestika.org/en/jobs/area/24-design-management
in digital design,https://www.domestika.org/en/jobs/area/150-digital-design
in fashion design,https://www.domestika.org/en/jobs/area/95-fashion-design
in information design,https://www.domestika.org/en/jobs/area/37-information-design
in social media design,https://www.domestika.org/en/jobs/area/182-social-media-design
3D Artist : Interiorismo & Arquitectura (High,https://www.domestika.org/en/jobs/111320-3d-artist-blender-interiorismo-arquitectura-high-end-madrid-spain
Editor/a de Vídeo Creativo con IA,https://www.domestika.org/en/jobs/111360-editor-a-de-video-creativo-con-ia-madrid-spain
Content creator,https://www.domestika.org/en/jobs/111371-content-creator-remote
Graphic Designer,https://www.domestika.org/en/jobs/111025-graphic-designer-remote
UI DESIGNER,https://www.domestika.org/en/jobs/111378-ui-designer-barcelona-spain
Art Director / Motion Design,https://www.domestika.org/en/jobs/111313-art-director-motion-design-barcelona-spain
Brand Partnerships Manager,https://www.domestika.org/en/jobs/111341-brand-partnerships-manager-remote
Music Industry Partnerships Manager,https://www.domestika.org/en/jobs/111342-music-industry-partnerships-manager-remote
JR. Designer & Video Editor,https://www.domestika.org/en/jobs/111348-jr-designer-video-editor-barcelona-barcelona-spain
Social Media,https://www.domestika.org/en/jobs/111362-social-media-content-creator-community-manager-barcelona-spain
"Director, Design",https://job-boards.greenhouse.io/figma/jobs/5661397004?gh_jid=5661397004
Product Designer,https://job-boards.greenhouse.io/figma/jobs/5711468004?gh_jid=5711468004
Product Designer,https://job-boards.greenhouse.io/figma/jobs/5711571004?gh_jid=5711571004
"Product Designer, Growth & Monetization",https://job-boards.greenhouse.io/figma/jobs/5711595004?gh_jid=5711595004
"Product Designer, AI Models",https://job-boards.greenhouse.io/figma/jobs/5711913004?gh_jid=5711913004
Web Content Strategist,https://job-boards.greenhouse.io/figma/jobs/5736009004?gh_jid=5736009004
Design Operations Strategist,https://job-boards.greenhouse.io/figma/jobs/5776278004?gh_jid=5776278004
"Manager, Product Design",https://job-boards.greenhouse.io/figma/jobs/5790585004?gh_jid=5790585004
"Design Program Manager, AI",https://job-boards.greenhouse.io/figma/jobs/5799555004?gh_jid=5799555004
"Manager, Software Engineering",https://job-boards.greenhouse.io/figma/jobs/5778796004?gh_jid=5778796004
"Manager, Software Engineering",https://job-boards.greenhouse.io/figma/jobs/5787320004?gh_jid=5787320004
"Designer Advocate, Federal",https://job-boards.greenhouse.io/figma/jobs/5790731004?gh_jid=5790731004
"Product Manager, Design Tools",https://job-boards.greenhouse.io/figma/jobs/5505263004?gh_jid=5505263004
"Technical Recruiter, Design",https://job-boards.greenhouse.io/figma/jobs/5789620004?gh_jid=5789620004
Product Designer,https://job-boards.greenhouse.io/figma/jobs/5753515004?gh_jid=5753515004
"Beauty & Grooming Editor, Forbes Vetted",https://job-boards.greenhouse.io/forbes/jobs/5736175004
"Designer, Accolades",https://job-boards.greenhouse.io/forbes/jobs/5781810004
"Executive Editor, Forbes Wine",https://job-boards.greenhouse.io/forbes/jobs/5753812004
"Fashion Editor, Forbes Vetted",https://job-boards.greenhouse.io/forbes/jobs/5736187004
"Home & Kitchen Editor, Forbes Vetted",https://job-boards.greenhouse.io/forbes/jobs/5735804004
"Senior Home & Kitchen Editor, Forbes Vetted",https://job-boards.greenhouse.io/forbes/jobs/5735783004
Senior Travel Editor,https://job-boards.greenhouse.io/forbes/jobs/5734881004
Social Video Producer & Editor,https://job-boards.greenhouse.io/forbes/jobs/5741751004
"Staff Writer, Careers",https://job-boards.greenhouse.io/forbes/jobs/5780353004
"Staff Writer, Education",https://job-boards.greenhouse.io/forbes/jobs/5623362004
"Staff Writer, Small Business",https://job-boards.greenhouse.io/forbes/jobs/5780336004
Web & Graphic Designer,https://www.foursets.com/careers/web-designer
Web & Graphic Designer,https://www.foursets.com/careers/webflow-developer
Framer Careers: Educational Content Producer for Framer Academy,https://www.framer.com/careers/educational-content-producer-for-framer-academy
3Dグラフィックアーティスト,https://careers.fromsoftware.jp/jp/job_desc.html
UI Artist,https://www.gameloft.com/jobs/UI%20Artist%20(Middle%2FSenior)-744000112177057
Senior Game Designer,https://www.gameloft.com/jobs/Senior%20Game%20Designer%20(Gameplay%20Expert)-744000112160329
Game Designer Intern,https://www.gameloft.com/jobs/Game%20Designer%20Intern-744000112102237
CREATIVE & DESIGN,https://www.gameloft.com/jobs/%5BDungeons%20%26%20Dragons%20PC-Console%5D%20Artiste%20d'%C3%A9clairage%20de%20niveaux%20-%20Lighter%20level%20artist-744000111821178
Senior 3D Environment Artist,https://www.gameloft.com/jobs/Senior%203D%20Environment%20Artist-744000111598068
Part,https://job-boards.greenhouse.io/glossier/jobs/7517016?gh_jid=7517016
"Editor, Washington, DC",https://job-boards.greenhouse.io/glossier/jobs/7513747?gh_jid=7513747
"Video Editor, Digital Designer",https://job-boards.greenhouse.io/glossier/jobs/7582778?gh_jid=7582778
Content and News,https://eevd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/jobs?lastSelectedFacet=CATEGORIES&selectedCategoriesFacet=300000145719789
